CodigoNacional;NombreEstacion;Latitud;Altura;A�o;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;21;21.5;26.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;22;21.6;26.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;23;21.2;26.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;24;21.0;26.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;25;21.4;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;26;20.9;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;27;19.8;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;28;20.5;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;29;17.8;24.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;30;18.8;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2020;3;31;19.0;25.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;1;20.3;27.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;2;19.8;26.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;3;20.9;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;4;19.1;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;5;19.5;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;6;19.5;24.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;7;20.3;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;8;19.9;25.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;9;19.9;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;10;20.8;26.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;11;20.0;27.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;12;19.7;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;13;19.7;25.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;14;19.9;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;15;20.1;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;16;20.7;25.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;17;20.2;26.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;18;21.2;26.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;19;20.4;26.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;20;19.7;26.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;21;20.7;26.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;22;19.0;25.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;23;18.8;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;24;19.0;24.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;25;18.1;24.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;26;19.0;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;27;17.9;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;28;17.7;24.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;29;17.6;24.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;30;17.0;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2020;3;31;17.9;24.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;1;7.9;26.4
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;2;8.7;27.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;3;7.9;27.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;4;10.7;28.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;5;8.4;27.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;6;7.4;26.3
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;7;8.0;25.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;8;5.8;24.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;9;9.7;24.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;10;12.9;24.6
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;11;13.9;24.4
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;12;9.7;26.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;13;10.6;25.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;14;8.3;27.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;15;8.1;25.3
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;16;6.8;24.4
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;17;8.9;23.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;18;5.4;22.9
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;19;5.6;23.3
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;20;9.0;24.3
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;21;9.4;23.4
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;22;8.4;23.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;23;6.2;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;24;6.5;23.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;25;5.5;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;26;6.5;24.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;27;6.9;23.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;28;7.4;24.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;29;5.7;25.6
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;30;6.8;27.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2020;3;31;8.9;26.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;1;17.0;22.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;2;17.0;22.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;3;18.3;21.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;4;16.5;22.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;5;17.5;23.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;6;17.6;23.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;7;18.0;25.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;8;17.8;24.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;9;18.1;23.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;10;17.9;22.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;11;17.5;24.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;12;17.6;23.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;13;17.5;23.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;14;17.7;21.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;15;18.0;22.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;16;16.5;22.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;17;15.9;22.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;18;16.3;22.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;19;16.7;20.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;20;16.4;20.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;21;16.9;22.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;22;15.8;22.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;23;15.3;21.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;24;15.6;20.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;25;15.3;20.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;26;16.3;20.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;27;13.6;20.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;28;14.4;20.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;29;15.1;19.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;30;14.8;20.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2020;3;31;15.4;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;1;20.2;25.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;2;21.1;26.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;3;19.6;25.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;4;20.2;24.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;5;24.2;26.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;6;20.6;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;7;19.4;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;8;18.9;25.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;9;15.6;26.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;10;17.4;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;11;19.8;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;12;19.1;25.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;13;20.3;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;14;21.4;25.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;15;20.1;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;16;19.2;26.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;17;20.1;26.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;18;22.3;26.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;19;19.5;25.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;20;21.0;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;21;20.0;24.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;22;20.1;25.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;23;20.0;25.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;24;19.5;25.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;25;18.8;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;26;20.7;27.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;27;19.6;26.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;28;20.8;23.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;29;18.9;23.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;30;20.9;25.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 32'' S;44;2020;3;31;21.1;27.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;1;16.1;22.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;2;15.5;23.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;3;16.0;22.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;4;15.4;20.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;5;16.0;20.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;6;16.3;23.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;7;14.8;25.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;8;13.7;25.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;9;14.1;24.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;10;16.9;23.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;11;17.2;24.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;12;17.7;23.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;13;17.0;21.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;14;16.5;22.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;15;16.0;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;16;15.3;19.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;17;15.6;23.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;18;15.7;22.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;19;16.0;21.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;20;15.4;22.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;21;15.5;24.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;22;13.3;24.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;23;12.8;23.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;24;14.9;20.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;25;14.9;21.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;26;15.3;22.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;27;15.5;22.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;28;14.3;23.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;29;13.6;21.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;30;15.5;20.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;3;31;15.7;19.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;1;15.8;20.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;2;15.6;20.1
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;3;15.1;18.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;4;15.6;20.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;5;15.9;17.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;6;16.1;20.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;7;13.8;21.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;8;15.3;21.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;9;15.1;19.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;10;16.1;19.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;11;15.9;20.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;12;16.1;20.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;13;15.8;20.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;14;15.4;20.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;15;15.6;18.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;16;15.1;18.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;17;15.6;20.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;18;12.4;20.3
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;19;14.9;19.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;20;14.6;18.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;21;14.6;20.3
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;22;13.3;22.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;23;12.6;24.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;24;12.8;20.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;25;14.2;21.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;26;14.5;19.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;27;16.2;21.1
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;28;16.3;21.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;29;13.0;21.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;30;13.1;21.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;3;31;13.8;19.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;1;13.0;17.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;2;12.7;17.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;3;11.5;19.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;4;11.9;26.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;5;10.3;22.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;6;14.1;20.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;7;11.9;26.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;8;12.5;22.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;9;13.2;22.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;10;13.3;26.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;11;13.1;19.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;12;12.8;25.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;13;12.1;28.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;14;13.1;28.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;15;12.2;22.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;16;12.0;16.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;17;10.4;20.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;18;10.3;21.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;19;9.3;18.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;20;11.3;17.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;21;11.4;19.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;22;11.9;21.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;23;10.6;26.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;24;12.4;26.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;25;11.7;25.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;26;11.9;16.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;27;13.0;17.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;28;14.1;19.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;29;10.7;25.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;30;13.3;25.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;3;31;12.1;27.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;1;;29.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;2;;30.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;3;;31.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;4;;31.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;5;;34.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;6;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;7;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;8;;31.5
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;9;;33.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;10;;31.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;11;;31.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;12;;30.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;13;;27.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;14;;30.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;15;;30.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;16;;26.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;17;;26.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;18;;28.3
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;19;;28.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;20;;28.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;21;;20.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;22;;26.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;23;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;24;;28.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;25;;28.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;26;;27.1
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;27;;21.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;28;;21.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;29;;27.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;30;;30.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;3;31;;30.2
