CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;1;19.9;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;2;16.5;24.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;3;17.0;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;4;17.1;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;5;16.2;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;6;17.2;23.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;7;16.0;23.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;8;17.6;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;9;16.3;23.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;10;17.2;22.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;11;16.6;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;12;16.7;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;13;18.1;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;14;17.0;24.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;15;16.9;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;16;16.7;24.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;17;19.7;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;18;16.8;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;19;16.2;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;20;16.8;24.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;21;16.1;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;22;16.1;23.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;23;16.4;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;4;24;17.1;23.6
