CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;01;23.4;28.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;02;22.8;27.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;03;22.1;26.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;04;22.2;27.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;05;22.2;27.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;06;21.6;27.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;07;21.7;27.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;08;21.6;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;09;21.4;27.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;10;21.8;26.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;11;21.6;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;12;21.2;26.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;13;21.6;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;14;20.4;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;15;20.4;26.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;16;20.2;25.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;17;19.2;25.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;18;20.7;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;19;20.5;29.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;20;21.1;26.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;21;20.4;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;22;19.9;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;23;19.2;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;24;20.7;26.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;25;21.6;27.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;26;20.7;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;27;19.8;26.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;02;28;19.9;25.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;01;22.3;29.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;02;21.3;27.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;03;20.3;26.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;04;20.4;26.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;05;20.3;27.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;06;20.9;26.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;07;21.7;27.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;08;21.6;27.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;09;21.6;27.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;10;20.5;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;11;20.2;25.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;12;19.8;26.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;13;19.9;24.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;14;20.2;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;15;19.5;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;16;19.9;25.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;17;18.0;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;18;18.2;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;19;19.9;27.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;20;19.5;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;21;19.5;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;22;18.4;23.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;23;17.6;25.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;24;18.5;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;25;20.8;26.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;26;19.7;26.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;27;18.6;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;02;28;19.0;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;02;01;12.8;22.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;02;02;11.3;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;02;03;11.8;25.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;02;04;14.1;26.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;02;05;14.5;27.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;02;06;12.3;26.7
