CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;01;19.9;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;02;20.7;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;03;21.3;25.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;04;20.5;26.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;05;19.6;25.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;06;18.5;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;07;19.8;25.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;08;19.4;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;09;18.1;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;10;18.2;24.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;11;20.4;25.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;12;18.5;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;13;18.9;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;14;18.2;25.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;15;19.6;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;16;20.3;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;17;19.3;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;18;18.4;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;19;18.1;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;20;18.7;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;21;18.8;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;22;18.8;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;23;18.8;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;24;18.6;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;25;19.2;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;26;18.6;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;27;17.3;24.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;28;20.3;25.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;29;17.4;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;30;19.0;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;01;31;20.4;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;01;20.1;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;02;20.1;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;03;16.0;25.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;04;20.7;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;05;19.1;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;06;19.3;24.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;07;18.4;25.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;08;18.1;25.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;09;18.6;24.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;10;18.6;24.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;11;18.9;24.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;12;19.8;24.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;13;19.0;23.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;14;19.3;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;15;18.6;24.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;16;20.7;25.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;17;18.4;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;18;17.7;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;19;18.1;25.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;20;18.2;24.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;21;17.5;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;22;16.1;24.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;23;17.1;23.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;24;17.9;24.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;25;16.8;24.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;26;17.6;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;27;18.2;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;28;18.9;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;29;18.6;24.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;30;18.3;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;01;31;19.2;24.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;01;11.8;25.9
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;02;8.5;25.1
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;03;7.3;25.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;04;6.5;24.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;05;7.5;23.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;06;6.0;24.1
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;07;6.2;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;08;5.3;25.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;09;5.4;25.6
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;10;4.5;26.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;11;5.4;26.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;12;5.4;26.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;13;7.8;27.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;14;8.4;25.6
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;15;6.9;24.1
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;16;4.9;22.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;17;9.1;24.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;18;6.1;24.4
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;19;6.6;24.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;20;5.8;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;21;6.6;24.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;22;8.1;24.9
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;23;9.3;24.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;24;8.0;26.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;25;5.6;25.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;26;8.4;24.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;27;6.6;25.9
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;28;8.1;25.4
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;29;6.9;24.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;30;5.4;25.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2021;01;31;5.1;26.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;01;18.5;23.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;02;18.3;22.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;03;18.4;22.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;04;18.4;22.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;05;17.6;23.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;06;17.5;22.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;07;17.8;22.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;08;16.7;22.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;09;16.6;22.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;10;16.6;21.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;11;16.5;21.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2021;01;12;16.5;21.7
