CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;01;18.0;24.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;02;19.5;25.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;03;19.1;24.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;04;20.9;25.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;05;19.4;25.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;06;18.3;25.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;07;17.7;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;08;15.7;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;09;20.0;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;10;19.7;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;11;16.3;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;12;15.1;23.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;13;15.6;24.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;14;17.0;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;15;16.1;23.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;16;18.5;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;17;16.7;23.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;18;19.7;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;19;19.4;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;20;19.1;23.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;21;17.5;22.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;22;17.2;22.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;23;16.0;23.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;24;18.0;24.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;25;17.6;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;04;26;17.2;22.7
