CodigoNacional;NombreEstacion;Latitud;Altura;A�o;Mes;Dia;T.Maxima;T.Minima
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;11;8.1;20.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;12;7.7;16.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;13;7.7;23.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;14;10.2;24.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;15;13.4;30.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;16;15.7;29.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;17;7.5;12.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;18;11.0;13.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;19;10.7;12.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;20;10.2;15.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;21;7.7;17.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;22;7.0;24.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;23;10.1;25.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;24;14.7;31.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;25;21.8;35.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;26;10.8;13.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;27;12.0;13.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;28;11.1;17.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;29;9.9;13.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;30;8.7;17.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;5;31;7.9;16.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;1;;25.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;2;;22.9
