CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;01;15.8;22.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;02;13.4;21.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;03;14.5;21.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;04;19.3;23.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;05;15.6;22.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;06;18.1;21.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;07;17.6;20.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;08;18.2;21.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;09;17.8;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;10;16.9;21.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;11;17.3;21.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;12;15.3;21.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;13;15.4;20.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;14;17.3;20.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;15;18.2;21.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;16;17.8;21.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;17;17.9;20.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;18;14.7;21.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;19;13.0;20.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;20;13.6;20.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;21;17.2;20.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;22;17.0;19.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;23;14.6;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;24;17.0;20.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;25;14.1;20.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;26;16.1;21.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;27;16.2;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;28;18.0;21.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;29;14.3;20.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;30;17.7;20.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;31;17.4;19.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;01;13.7;21.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;02;13.5;20.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;03;15.0;21.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;04;15.9;22.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;05;14.5;21.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;06;13.8;19.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;07;17.1;20.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;08;16.3;21.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;09;13.1;20.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;10;13.6;20.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;11;14.5;20.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;12;16.9;21.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;13;14.6;20.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;14;14.5;20.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;15;17.4;20.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;16;16.7;19.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;17;17.0;20.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;18;14.4;20.3
