CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;01;15.0;18.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;02;15.7;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;03;15.6;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;04;15.6;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;05;15.0;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;06;15.0;18.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;07;15.0;18.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;08;13.1;18.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;09;14.7;18.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;10;14.9;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;11;14.6;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;12;11.9;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;13;12.1;20.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;14;14.3;21.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;15;17.0;21.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;16;14.9;21.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;17;16.7;20.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;18;16.5;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;19;15.5;20.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;20;15.3;19.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;21;15.5;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;22;15.9;20.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;23;16.0;19.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;24;14.9;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;25;14.9;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;26;15.8;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;27;14.8;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;28;17.2;20.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;29;14.5;21.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;30;17.8;21.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2019;10;31;17.7;21.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2019;10;01;15.8;20.0
