CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;01;19.8;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;02;19.5;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;03;20.1;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;04;19.6;25.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;05;19.6;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;06;19.7;26.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;07;19.5;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;08;19.3;26.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;09;19.3;26.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;10;21.3;27.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;11;20.7;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;12;19.2;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;13;21.1;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;14;19.5;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;15;20.3;25.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;16;20.0;25.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;17;18.4;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;18;17.8;24.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;19;19.1;24.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;20;17.2;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;21;16.8;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;22;16.5;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;23;16.7;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;24;17.3;24.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;25;18.4;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;26;17.2;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;27;17.7;24.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;28;18.5;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;29;18.6;24.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;30;18.9;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2019;03;31;19.1;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;01;18.6;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;02;18.3;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;03;18.4;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;04;19.1;25.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;05;20.0;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;06;19.0;25.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;07;19.1;26.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;08;18.3;25.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;09;17.9;25.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;10;18.8;25.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;11;18.1;24.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;12;18.7;25.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;13;18.8;23.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;14;17.6;23.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;15;19.2;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;16;18.9;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;17;17.3;24.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;18;18.2;24.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;19;17.2;23.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;20;16.5;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;21;16.7;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;22;16.5;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;23;17.6;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;24;17.4;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;25;18.1;24.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;26;17.1;24.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;27;17.6;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;28;18.3;25.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;29;18.6;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;30;17.5;23.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2019;03;31;18.0;24.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;01;8.5;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;02;7.1;23.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;03;6.9;25.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;04;8.0;25.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;05;7.8;27.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;06;8.2;27.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;07;6.9;26.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;08;8.2;25.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;09;7.1;26.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;10;6.2;27.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;11;6.8;26.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;12;5.6;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;13;5.7;25.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;14;6.4;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;15;6.2;25.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;16;5.0;24.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;17;5.1;25.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;18;4.8;25.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;19;5.6;25.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;20;4.4;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;21;6.9;25.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;22;6.3;24.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;23;4.0;24.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;24;3.8;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;25;7.8;24.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;26;8.3;25.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;27;5.3;25.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;28;6.5;27.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;29;6.9;25.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;30;6.8;24.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2019;03;31;8.4;24.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2019;03;01;18.4;22.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2019;03;02;17.9;23.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2019;03;03;17.3;22.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2019;03;04;17.0;23.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2019;03;05;17.2;23.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2019;03;06;17.3;22.8
