CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;01;15.7;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;02;14.9;17.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;03;15.0;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;04;14.4;18.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;05;14.7;17.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;06;15.8;18.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;07;16.6;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;08;14.8;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;09;15.5;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;10;15.2;17.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;11;15.1;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;12;16.0;18.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;13;16.4;19.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;14;16.5;20.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;15;15.6;19.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;16;16.2;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;17;15.9;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;18;15.1;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;19;15.5;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;20;15.2;18.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;21;15.6;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;22;16.1;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;23;12.7;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;24;16.7;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;25;15.3;19.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;26;16.7;20.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;27;17.1;19.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;28;17.1;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;29;16.8;20.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2018;09;30;17.1;20.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;01;14.5;18.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;02;12.6;17.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;03;14.1;17.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;04;15.0;19.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;05;15.2;19.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;06;16.0;18.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;07;15.5;18.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;08;13.6;18.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;09;13.5;18.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;10;12.5;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;11;15.0;18.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;09;12;16.0;18.6
