CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;01;20.5;25.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;02;20.9;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;03;19.5;24.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;04;18.7;25.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;05;19.0;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;06;19.3;26.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;07;20.1;26.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;08;19.6;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;09;18.4;25.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;10;18.6;25.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;11;19.3;25.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;12;19.1;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;13;20.7;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;14;19.1;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;15;18.2;25.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;16;18.1;25.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;17;17.6;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;18;17.1;23.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;19;17.6;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;02;20;18.3;24.6
